date,debate,speaker,speaker_id,house,parliament,context,speech_url
1954-08-12,QUESTION: GOVERNOR-GENERAL'S SPEECH,Senator O'BYRNE,JYA,senate,21,". dual purpose. They would enable us to take **immigrants** again at the rate of 150,000 or more a year",https://historichansard.net/senate/1954/19540812_senate_21_s4/#subdebate-18-0-s0
1954-04-08,LOAN (SWISS FRANCS) BILL 1954: Second Reading,Mr MORGAN,JVA,hofreps,20, the shackles of the overseas financiers. We do not want capital as much as **immigrants** with technical,https://historichansard.net/hofreps/1954/19540408_reps_20_hor3/#subdebate-27-0-s1
1954-04-08,SUPPLY BILL (No. 1) 1954-55: Second Reading,Mr FAILES,KDS,hofreps,20, foreign **immigrants** has been maintained. The only time the proportion was varied was when certain,https://historichansard.net/hofreps/1954/19540408_reps_20_hor3/#subdebate-16-0-s10
1930-07-15,QUESTION: MIGRANTS,Mr ANSTEY,JLY,hofreps,12, waiting list. He declared that a number of **immigrants** came before him suffering from chronic diseases,https://historichansard.net/hofreps/1930/19300715_reps_12_125/#subdebate-14-0-s1
1930-07-09,CONCILIATION AND ARBITRATION BILL,Mr RIORDAN,KYZ,hofreps,12," country with **immigrants**, and created a great deal of unemployment, it appointed three tools to the",https://historichansard.net/hofreps/1930/19300709_reps_12_125/#debate-21-s11
1930-06-24,ADJOURNMENT: Royal Australian Air Force - Borstal Institute: Migration of Inmates to Australia,Mr CROUCH,K7U,hofreps,12, satisfactory. The Prime Minister  has informed us that there has been no migration of unfit **immigrants** since,https://historichansard.net/hofreps/1930/19300624_reps_12_125/#subdebate-35-0-s1
1909-11-24,CONSTITUTION ALTERATION (FINANCE) BILL: Second Reading,Senator CLEMONS,K6M,senate,3," £50. Thus for every  £50  expended by a State Government in introducing **immigrants** to Australia, the",https://historichansard.net/senate/1909/19091124_senate_3_54/#subdebate-11-0-s2
1909-12-08,QUESTION: IMMIGRATION RESTRICTION ACT,Dr LIDDELL,L1H,hofreps,3," Australia an undesirahle class of **immigrants**. The matter is explained by the following paragraph, which",https://historichansard.net/hofreps/1909/19091208_reps_3_54/#subdebate-0-0-s0
1910-07-06,QUESTION: GOVERNOR-GENERAL'S SPEECH : ADDRESS-IN-REPLY,Senator McGREGOR,KTF,senate,4," are entirely opposed to immigration, but that we are opposed to the admission of all **immigrants** save",https://historichansard.net/senate/1910/19100706_SENATE_4_55/#subdebate-15-0-s1
1910-09-07,BUDGET: In Committee of Supply:,Mr FISHER,F4N,hofreps,4, to invite **immigrants** to come to this country. It has no land to offer them upon their arrival,https://historichansard.net/hofreps/1910/19100907_reps_4_56/#subdebate-6-0-s0
1910-09-14,LAND TAX ASSESSMENT BILL: Second Reading,Mr FULLER,JZF,hofreps,4," Government was introducing no fewer than 1,000 **immigrants** into the country every month. ",https://historichansard.net/hofreps/1910/19100914_reps_4_57/#subdebate-9-0-s3
1910-09-13,LAND TAX ASSESSMENT BILL: Second Reading,Mr PARKER MOLONEY,L4X,hofreps,4, available for genuine settlement. What is the use of inviting **immigrants** here to simply swell the ranks of,https://historichansard.net/hofreps/1910/19100913_reps_4_57/#subdebate-10-0-s3
1910-08-31,LAND TAX ASSESSMENT BILL,Mr FAIRBAIRN,JYR,hofreps,4,", because the last few years have been so prosperous that a great stream of **immigrants** would have come here",https://historichansard.net/hofreps/1910/19100831_reps_4_56/#debate-7-s8
1910-08-25,SURPLUS REVENUE BILL,Senator SAYERS,K5F,senate,4, **immigrants** are expected to arrive in the State shortly. The Commonwealth will have to pay Western Australia,https://historichansard.net/senate/1910/19100825_SENATE_4_56/#debate-4-s7
1910-09-02,LAND TAX ASSESSMENT BILL,Mr RILEY,KYV,hofreps,4, shores thousands of **immigrants** who will find here good and cheap land. Honorable members have said,https://historichansard.net/hofreps/1910/19100902_reps_4_56/#debate-10-s4
1910-09-02,LAND TAX ASSESSMENT BILL,Mr J H CATTS,JWO,hofreps,4," purpose of making room for **immigrants** and providing land for our farmers and farmers' sons, and that the",https://historichansard.net/hofreps/1910/19100902_reps_4_56/#debate-10-s1
1910-09-01,IMMIGRATION RESTRICTION BILL: Second Reading,Senator McGREGOR,KTF,senate,4," Bill. In the principal Act, it is provided that **immigrants** entering Australia under certain conditions",https://historichansard.net/senate/1910/19100901_SENATE_4_56/#subdebate-5-0-s0
1910-09-14,LAND TAX ASSESSMENT BILL: Second Reading,Mr SAMPSON,L0P,hofreps,4," every encouragement to **immigrants**, whereas we have given very little. ",https://historichansard.net/hofreps/1910/19100914_reps_4_57/#subdebate-9-0-s9
1920-09-21,WAR SERVICE HOMES BILL: Second Reading,Mr RYAN,L0H,hofreps,8," been accentuated by the return of so many soldiers from overseas, and the prospect of many **immigrants**",https://historichansard.net/hofreps/1920/19200921_reps_8_93/#subdebate-12-0-s10
1920-09-21,WAR SERVICE HOMES BILL: Second Reading,Dr MALONEY,KLM,hofreps,8," **immigrants**, the Australian baby. ",https://historichansard.net/hofreps/1920/19200921_reps_8_93/#subdebate-12-0-s8
1964-09-03,QUESTION: IMMIGRATION,Mr OPPERMAN,KMB,hofreps,25,"  time the spouses, sons and daughters, brothers and sisters and parents of **immigrants** were allowed",https://historichansard.net/hofreps/1964/19640903_reps_25_hor43/#subdebate-18-0-s1
1964-08-26,QUESTION: BUDGET 1964-65,Senator MARRIOTT,KSN,senate,25," **immigrants** who worked tirelessly and honestly, many of our great developmental projects would not be as",https://historichansard.net/senate/1964/19640826_senate_25_s26/#subdebate-22-0-s0
1927-12-09,"QUESTION: INFLUX OF ALIENS,",Mr BRUCE,F4B,hofreps,10," countries concerned, particularly Italy, from which most of the foreign **immigrants** are coming. The",https://historichansard.net/hofreps/1927/19271209_reps_10_117/#subdebate-2-0-s1
1962-11-29,NATIONAL HEALTH BILL 1962: Second Reading,Mr REYNOLDS,KYS,hofreps,24, British **immigrants** to this country - even more common than complaints about the lack of housing - has,https://historichansard.net/hofreps/1962/19621129_reps_24_hor37/#subdebate-35-0-s3
1927-09-29,SUPPLY BILL (No. 2): Second Reading,Mr BLAKELEY,JPV,hofreps,10,", and Port Pirie, with the result that passports were being refused to **immigrants** who purposed going",https://historichansard.net/hofreps/1927/19270929_reps_10_116/#subdebate-37-0-s13
1927-09-29,SUPPLY BILL (No. 2): Second Reading,Mr CHARLTON,JXA,hofreps,10," horse, by bringing **immigrants** to our shores before the commission had evolved a developmental plan which",https://historichansard.net/hofreps/1927/19270929_reps_10_116/#subdebate-37-0-s7
1927-09-29,SUPPLY BILL (No. 2): Second Reading,Mr CHARLTON,JXA,hofreps,10," employment could readily be found for **immigrants**. However, the advice given from my side of the House was",https://historichansard.net/hofreps/1927/19270929_reps_10_116/#subdebate-37-0-s0
1927-03-18,STATES GRANTS BILL: Second Reading,Senator GRAHAM,KMI,senate,10," it, the efforts which are being made toinduce **immigrants** to settle in Western Australia and fill its",https://historichansard.net/senate/1927/19270318_senate_10_115/#subdebate-6-0-s4
1962-11-14,TARIFF BOARD BILL (No. 2) 1962: Second Reading,Mr TURNER,KWR,hofreps,24, **immigrants** whom we hope will continue to come to our shores. I do not propose to enlarge on this,https://historichansard.net/hofreps/1962/19621114_reps_24_hor37/#subdebate-25-0-s3
1930-05-08,QUESTION: INTRA-EMPIRE TRADE,Mr PATERSON,KXT,hofreps,12, dominions to ©nd markets for the products which those **immigrants** helped to produce. He made it clear,https://historichansard.net/hofreps/1930/19300508_reps_12_124/#subdebate-31-0-s0
1927-09-28,SUPPLY BILL (No. 2) 1927-28: Second Reading,Mr CHARLTON,JXA,hofreps,10," developing the country and introducing **immigrants**, when thousands of our own able-bodied men are",https://historichansard.net/hofreps/1927/19270928_reps_10_116/#subdebate-56-0-s1
1927-11-23,"QUESTION: BUDGET, 1927-28",Mr BELL,JOS,hofreps,10, of the Opposition is the remark that the Government is encouraging too many **immigrants**. Of course,https://historichansard.net/hofreps/1927/19271123_reps_10_116/#subdebate-19-0-s5
1927-11-17,QUESTION: BUDGET 1927-28,Sir ELLIOT JOHNSON,K99,hofreps,10, advances of passage money to **immigrants**. Further sums are being expended in subscriptions ito the,https://historichansard.net/hofreps/1927/19271117_reps_10_116/#subdebate-25-0-s0
1928-05-17,QUESTION: PAN-PACIFIC TRADES UNION CONGRESS,Senator NEEDHAM,JXJ,senate,10,")  taking exception to the arrival of certain **immigrants**, and  Sir Neville  Howse calling him a liar. Does",https://historichansard.net/senate/1928/19280517_senate_10_118/#subdebate-4-0-s3
1928-05-29,THE TEMPORARY CHAIRMAN,Mr McGRATH,KRD,hofreps,10," brought to Australia a number of **immigrants**, among whom were several who  proved to be lunatics",https://historichansard.net/hofreps/1928/19280529_reps_10_118/#debate-33-s10
1963-05-15,PROCESSED MILK PRODUCTS BOUNTY BILL 1963: Second Reading,Senator KENNELLY,KPK,senate,24," immigration has had some effect on these figures,because some of the **immigrants** do not like butter as much as",https://historichansard.net/senate/1963/19630515_senate_24_s23/#subdebate-37-0-s0
1963-10-24,QUESTION: IMMIGRATION,Mr DOWNER,KCK,hofreps,24," **immigrants**, made careful inquiries about this man. To the best of my knowledge, he entered Australia as",https://historichansard.net/hofreps/1963/19631024_reps_24_hor40/#subdebate-15-0-s1
1963-10-17,APPROPRIATION BILL 1963-64,Mr JONES,KDV,hofreps,24," certain percentage - in fact, as many as possible - of our **immigrants** should be skilled tradesmen, there",https://historichansard.net/hofreps/1963/19631017_reps_24_hor40/#debate-37-s7
1963-10-15,LOAN (HOUSING) BILL (No. 2) 1963: Second Reading,Senator DITTMER,JUM,senate,24, couples and **immigrants**. Yet the Government has consistently refused to establish a committee of inquiry,https://historichansard.net/senate/1963/19631015_senate_24_s24/#subdebate-31-0-s3
1964-10-27,TARGET SET FOR HOUSING: Mortgages,Mr DEVINE,KCI,hofreps,25, **immigrants** are returning to their former countries because they have become disgruntled with their,https://historichansard.net/hofreps/1964/19641027_reps_25_hor44/#subdebate-26-1-s1
1954-10-12,QUESTION: IMMIGRATION,Mr WIGHT,L0V,hofreps,21, a satisfactory quota of British **immigrants**? Can he also indicate whether or not Australia's quota is,https://historichansard.net/hofreps/1954/19541012_reps_21_hor5/#subdebate-12-0-s0
1962-11-13,LOAN (HOUSING) BILL (No. 2) 1962: Second Reading,Mr KEARNEY,KE7,hofreps,24,"My electorate contains probably the largest high-density group of **immigrants** in Australia, and I",https://historichansard.net/hofreps/1962/19621113_reps_24_hor37/#subdebate-28-0-s8
1953-12-01,WOOL STORES BILL 1953: Second Reading,Mr POLLARD,KYC,hofreps,20, large numbers of wool-sheds into cubicles for the accommodation of **immigrants**. The establishment,https://historichansard.net/hofreps/1953/19531201_reps_20_hor2/#subdebate-26-0-s3
1953-12-01,NATIONALITY AND CITIZENSHIP BILL 1953: Second Reading,Mr PETERS,KXZ,hofreps,20, number of **immigrants** who qualify for naturalization there is a tendency on the part of those,https://historichansard.net/hofreps/1953/19531201_reps_20_hor2/#subdebate-24-0-s1
1963-05-14,QUESTION: IMMIGRATION,Senator HENTY,KOW,senate,24, interest on the part of potential **immigrants**. I think the sunshine in Australia has something to do,https://historichansard.net/senate/1963/19630514_senate_24_s23/#subdebate-14-0-s1
1954-09-16,ESTIMATES 1954-55: Civil Defence,Mr HAWORTH,KGP,hofreps,21," for better assimilation of **immigrants**, and thus, for a more unified nation. The honorable member for",https://historichansard.net/hofreps/1954/19540916_reps_21_hor4/#subdebate-14-4-s0
1954-09-15,QUESTION: ESTIMATES 1954-55,Mr LUCHETTI,KID,hofreps,21, tens of thousands of **immigrants** have found their way into our over-crowded cities. Little is being,https://historichansard.net/hofreps/1954/19540915_reps_21_hor4/#subdebate-23-0-s13
1954-09-15,QUESTION: ESTIMATES 1954-55,Mr O'CONNOR,K58,hofreps,21,.The honorable member for Bradfield  (Mr. Turner)  referred to the assimilation of **immigrants** and,https://historichansard.net/hofreps/1954/19540915_reps_21_hor4/#subdebate-23-0-s5
1954-09-14,NEW DEAL URGED FOB DESERTED WIVES: Australian Atomic Energy Commission,Mr CURTIN,K8B,hofreps,21, trickle of Asian **immigrants** would develop into a flood. Within a comparatively short period of time,https://historichansard.net/hofreps/1954/19540914_reps_21_hor4/#subdebate-30-3-s8
1954-09-14,NEW DEAL URGED FOB DESERTED WIVES: Australian Atomic Energy Commission,Mr BIRD,JPE,hofreps,21, concerned about the present intake of **immigrants** because I do not think that it is measuring up to the,https://historichansard.net/hofreps/1954/19540914_reps_21_hor4/#subdebate-30-3-s5
1954-10-14,APPROPRIATION BILL 1954-55,Senator SEWARD,K5T,senate,21," attitude towards **immigrants** is wrong. Our great task, under the United Nations, is to produce food",https://historichansard.net/senate/1954/19541014_senate_21_s4/#debate-18-s71
1954-09-28,QUESTION: IMMIGRATION,Mr TIMSON,KWE,hofreps,21," well absorb considerably more **immigrants** than the proposed intake for the current year, will the",https://historichansard.net/hofreps/1954/19540928_reps_21_hor5/#subdebate-20-0-s0
1954-09-23,"QUESTION: SUGAR,",Mr BRAND,JS7,hofreps,21," purpose? If so, will the Government approve a scheme to have **immigrants** selected accordingly? ",https://historichansard.net/hofreps/1954/19540923_reps_21_hor5/#subdebate-3-0-s0
1954-09-23,"QUESTION: SUGAR,",Sir PHILIP McBRIDE,KOL,hofreps,21, the present time the department has allocated to this industry more than 700 **immigrants** from those,https://historichansard.net/hofreps/1954/19540923_reps_21_hor5/#subdebate-3-0-s1
1954-10-13,QUESTION: IMMIGRATION,Mr HOLT,009MC,hofreps,21," methods adopted by Australia in relation to prospective **immigrants** are as thorough, and indeed more",https://historichansard.net/hofreps/1954/19541013_reps_21_hor5/#subdebate-4-0-s1
1954-10-13,QUESTION: IMMIGRATION,Mr MORGAN,JVA,hofreps,21,Has the attention of the Minister for Immigration been drawn to the number of **immigrants** who have,https://historichansard.net/hofreps/1954/19541013_reps_21_hor5/#subdebate-4-0-s0
1954-09-29,ADJOURNMENT: Housing,Mr POLLARD,KYC,hofreps,21, building of houses. The Government Ls bringing in **immigrants** at a rate that will require the provision of,https://historichansard.net/hofreps/1954/19540929_reps_21_hor5/#subdebate-27-0-s1
1926-07-22,LOAN BILL (No. 1),Senator CRAWFORD,JRW,senate,10, brought at the request of the States. A great many of them are nominated **immigrants**. None of them are,https://historichansard.net/senate/1926/19260722_senate_10_114/#debate-12-s12
1926-07-06,DEVELOPMENT AND MIGRATION BILL,Mr BRUCE,F4B,hofreps,10, shall be granted to nominated **immigrants**; nor will it have any control over the policy of State,https://historichansard.net/hofreps/1926/19260706_reps_10_114/#debate-12-s15
1926-07-02,DEVELOPMENT AND MIGRATION BILL: Second Reading,Mr C RILEY,KYX,hofreps,10,", and since the bulk of the **immigrants** from the Mother country are not agriculturists, but",https://historichansard.net/hofreps/1926/19260702_reps_10_114/#subdebate-12-0-s1
1926-07-01,DEVELOPMENT AND MIGRATION BILL: Second Reading,Mr FENTON,KEV,hofreps,10, countries referred to have been sending a considerable number of **immigrants** to Queensland as well as to,https://historichansard.net/hofreps/1926/19260701_reps_10_114/#subdebate-13-0-s11
1926-07-01,DEVELOPMENT AND MIGRATION BILL: Second Reading,Mr PERKINS,KXY,hofreps,10,", it went to considerable trouble in obtaining **immigrants** from the Old Country; but it appears that",https://historichansard.net/hofreps/1926/19260701_reps_10_114/#subdebate-13-0-s9
1926-07-01,DEVELOPMENT AND MIGRATION BILL: Second Reading,Mr A GREEN,KF9,hofreps,10, **immigrants** that come here will thus have a tremendous advantage over our own citizens. The Labour,https://historichansard.net/hofreps/1926/19260701_reps_10_114/#subdebate-13-0-s8
1926-07-01,DEVELOPMENT AND MIGRATION BILL: Second Reading,Mr GULLETT,KFS,hofreps,10," his children. If we were to land 500 British **immigrants** at various Australian ports to-morrow, and",https://historichansard.net/hofreps/1926/19260701_reps_10_114/#subdebate-13-0-s0
1944-11-23,QUESTION: MIGRATION,Sir FREDERICK STEWART,KV7,hofreps,17, **immigrants** to this country? ,https://historichansard.net/hofreps/1944/19441123_reps_17_180/#subdebate-0-0-s2
1962-10-24,ESTIMATES PAPERS 1962-63: Department of Immigration,Senator MCCLELLAND,KTA,senate,24, English language. I notice that there has been an increase in the expenditure on bringing **immigrants** to,https://historichansard.net/senate/1962/19621024_senate_24_s22/#subdebate-22-1-s2
1963-08-29,QUESTION: GORDON FREETH,Mr HAYLEN,KGX,hofreps,24, given the horrible figures relating to unemployment and I have referred to the influx of **immigrants**,https://historichansard.net/hofreps/1963/19630829_reps_24_hor39/#subdebate-8-0-s3
1960-09-21,QUESTION: PENSIONER MEDICAL SERVICE,Mr WIGHT,L0V,hofreps,23," might well be given to the problem of those **immigrants** who have been naturalized and are now good, tax",https://historichansard.net/hofreps/1960/19600921_reps_23_hor28/#subdebate-27-0-s6
1961-05-16,HOUSING AGREEMENT BILL 1961: Second Reading,Mr L R JOHNSON,K9M,hofreps,23," insecure industry?"" This is the Government which brings in 125,000 **immigrants** every year. Only the other",https://historichansard.net/hofreps/1961/19610516_reps_23_hor31/#subdebate-31-0-s15
1961-05-10,QUESTION: MARRIAGES WITH ASIANS,Senator GORTON,KH5,senate,23, be pondered by those people who in and out of season clamour for a small quota of Asian **immigrants**,https://historichansard.net/senate/1961/19610510_senate_23_s19/#subdebate-12-0-s1
1962-03-01,ADDRESS-IN-REPLY: Mav It Please Your Excellency:,Senator BUTTFIELD,K3O,senate,24, to the land of their birth. It is significant that **immigrants** to England are not asked to renounce,https://historichansard.net/senate/1962/19620301_senate_24_s21/#subdebate-18-0-s3
1961-08-30,QUESTION: BUDGET 1961-62,Mr KEARNEY,KE7,hofreps,23, **immigrants**. This Government has unhesitatingly maintained a policy of putting **immigrants** into hostels and,https://historichansard.net/hofreps/1961/19610830_reps_23_hor32/#subdebate-31-0-s7
1961-08-15,ANSWERS TO QUESTIONS: Immigration,Mr Ward,KX7,hofreps,23,Has he stated that the intake of **immigrants** was regulated according to employment opportunities? ,https://historichansard.net/hofreps/1961/19610815_reps_23_hor32/#subdebate-75-1-s0
1962-02-22,ADDRESS-IN-REPLY: May It Please Your Excellency:,Senator AYLETT,K0Z,senate,24," twice the present flow of **immigrants**, but the Government is bringing people into the country only to",https://historichansard.net/senate/1962/19620222_senate_24_s21/#subdebate-23-0-s2
1962-02-22,SOCIAL SERVICES BILL 1962: Second Reading,The CHAIRMAN,10000,hofreps,24,"There is another provision in the act which disentitles aliens, or non-naturalized **immigrants**, to",https://historichansard.net/hofreps/1962/19620222_reps_24_hor34/#subdebate-26-0-s24
1962-02-22,SOCIAL SERVICES BILL 1962: Second Reading,Mr STOKES,KVG,hofreps,24,. this last discrimination was never meant by our legislators to act against **immigrants**. ,https://historichansard.net/hofreps/1962/19620222_reps_24_hor34/#subdebate-26-0-s9
1962-02-21,GOVERNOR-GENERAL'S SPEECH. ADDRESS-IN-REPLY: May It Please Your Excellency:,Senator McKENNA,KTN,senate,24," pension, in order to meet the plight of many of the elderly **immigrants** who had come among us. The",https://historichansard.net/senate/1962/19620221_senate_24_s21/#subdebate-31-0-s2
1928-03-08,CUSTOMS TARIFF BILL: Second Reading,Senator FOLL,JZD,senate,10," impossible to absorb more **immigrants**, because Australia was already producing more than she could consume",https://historichansard.net/senate/1928/19280308_senate_10_118/#subdebate-7-0-s1
1961-08-23,ADJOURNMENT,Mr WENTWORTH,DB6,hofreps,23," European **immigrants** coming to Australia. I have seen these methods applied in New Guinea, and I",https://historichansard.net/hofreps/1961/19610823_reps_23_hor32/#debate-24-s5
1961-05-03,CUSTOMS TARIFF (DUMPING AND SUBSIDIES) BILL 1961: Second Reading,Mr PETERS,KXZ,hofreps,23, suits of clothes for sale. Is that in the best interests of the people of Australia and the **immigrants**,https://historichansard.net/hofreps/1961/19610503_reps_23_hor31/#subdebate-35-0-s3
1961-05-09,APPROPRIATION BILL (No. 2) 1960-61: Second Reading,Mr CREAN,JAG,hofreps,23," year for our own children leaving school and for **immigrants**, it was also anticipated that the biggest",https://historichansard.net/hofreps/1961/19610509_reps_23_hor31/#subdebate-39-0-s0
1961-05-02,TUBERCULOSIS: Formal Motion for Adjournment,Senator ANDERSON,JZQ,senate,23," many parents to allow their children to undergo the Mantoux test and. indeed, many **immigrants** will",https://historichansard.net/senate/1961/19610502_senate_23_s19/#subdebate-36-0-s1
1961-05-02,INCOME TAX AND SOCIAL SERVICES CONTRIBUTION ASSESSMENT BILL 1961: Second Reading,Mr THOMPSON,KVT,hofreps,23," of every four of them. That means that **immigrants** alone need between 25,000 and 30,000 houses a year",https://historichansard.net/hofreps/1961/19610502_reps_23_hor31/#subdebate-30-0-s7
1961-04-18,MARRIAGE BILL 1961: Second Reading,Senator VINCENT,KAC,senate,23," a word of English. Since the war about 1,000,000 **immigrants** have come here. Roughly 50 per cent, of",https://historichansard.net/senate/1961/19610418_senate_23_s19/#subdebate-23-0-s0
1961-05-03,COMMONWEALTH ELECTORAL BILL 1961,Mr WHITLAM,6U4,hofreps,23," of voteless persons including aborigines, infants and **immigrants** in electorates. As we know, there",https://historichansard.net/hofreps/1961/19610503_reps_23_hor31/#debate-36-s19
1957-10-08,QUESTION: ESTIMATES AND BUDGET PAPERS 1957-58,Senator KENNELLY,KPK,senate,22, **immigrants** than has any other State. It makes me wonder when I see the large number of newcomers to this,https://historichansard.net/senate/1957/19571008_senate_22_s11/#subdebate-25-0-s1
1959-09-23,SOCIAL SERVICES BILL 1959: Second Reading,Mr GALVIN,K97,hofreps,23," from **immigrants** at some future general election, when the Government the honorable member supports",https://historichansard.net/hofreps/1959/19590923_reps_23_hor24/#subdebate-25-0-s5
1957-10-08,QUESTION: PENSIONS,Mr WEBB,KXI,hofreps,22," for **immigrants** from the United Kingdom. If this is so, will the Minister inform the House when the",https://historichansard.net/hofreps/1957/19571008_reps_22_hor16/#subdebate-17-0-s0
1957-09-04,QUESTION: BRITISH IMMIGRANTS,Mr FOX,JWI,hofreps,22,Can the Minister for Immigration say why some English **immigrants** who are debarred from assisted,https://historichansard.net/hofreps/1957/19570904_reps_22_hor16/#subdebate-18-0-s0
1957-09-03,AUSTRALIAN WOOL TESTING AUTHORITY BILL 1957: Second Reading,Senator KENNELLY,KPK,senate,22," made to bring 115,000 **immigrants** here in 1957-58 and that we must provide for the absorption of a",https://historichansard.net/senate/1957/19570903_senate_22_s11/#subdebate-36-0-s0
1957-09-03,QUESTION: ESTIMATES AND BUDGET PAPERS 1957-58,Senator SPOONER,K7A,senate,22, **immigrants** was greater than we had expected. ,https://historichansard.net/senate/1957/19570903_senate_22_s11/#subdebate-35-0-s0
1962-08-15,QUESTION: BUDGET 1962-63,Mr BRIMBLECOMBE,JSG,hofreps,24," everything but **immigrants**, Darwin would be one of the cheapest places in the Commonwealth in which to",https://historichansard.net/hofreps/1962/19620815_reps_24_hor36/#subdebate-25-0-s5
1957-03-21,QUESTION: ADDRESS-IN-REPLY,Mr BRYANT,JSU,hofreps,22," is that, unless we can supply homes for the **immigrants** that we bring in, the time has come to do",https://historichansard.net/hofreps/1957/19570321_reps_22_hor14/#subdebate-2-0-s10
1957-03-21,QUESTION: ADDRESS-IN-REPLY,Mr JAMES,KJQ,hofreps,22,", including exservicemen, because of the fact that **immigrants** are getting priority for homes over men",https://historichansard.net/hofreps/1957/19570321_reps_22_hor14/#subdebate-2-0-s4
1960-09-01,QUESTION: BUDGET 1960-61,Mr SEXTON,KQY,hofreps,23," best **immigrants**, we note the Government's concern and interest for sections in the commercial world",https://historichansard.net/hofreps/1960/19600901_reps_23_hor28/#subdebate-27-0-s3
1957-10-15,AGED PERSONS HOMES BILL 1957: Second Reading,Senator LAUGHT,KQQ,senate,22, people in the population will decrease because of the number of comparatively young **immigrants** entering,https://historichansard.net/senate/1957/19571015_senate_22_s11/#subdebate-18-0-s2
1957-10-10,QUESTION: ESTIMATES 1957-58,Mr O'CONNOR,K58,hofreps,22," electorate has not decreased; but, of course, that is readily explained by the fact that **immigrants** to this",https://historichansard.net/hofreps/1957/19571010_reps_22_hor16/#subdebate-26-0-s25
1960-08-23,QUESTION: BUDGET 1960-61,Mr HAMILTON,KGC,hofreps,23, that no **immigrants** should be brought to Australia until the housing position was adjusted. The,https://historichansard.net/hofreps/1960/19600823_reps_23_hor28/#subdebate-36-0-s4
1957-05-01,QUESTION: CUSTOMS ARRANGEMENTS FOR ASSISTED IMMIGRANTS,Senator McMANUS,KUD,senate,22, passage of the belongings of assisted **immigrants** through the Customs? ,https://historichansard.net/senate/1957/19570501_senate_22_s10/#subdebate-2-0-s0
1957-05-09,QUESTION: MENTAL HEALTH OF IMMIGRANTS,Senator O'BYRNE,JYA,senate,22, the new developments in the mental health of **immigrants** from southern and eastern Europe and their,https://historichansard.net/senate/1957/19570509_senate_22_s10/#subdebate-5-0-s0
1962-05-15,QUESTION: TELEVISION,Mr MAKIN,KLL,hofreps,24," the increasing numbers of **immigrants**, both adults and children, who wish to take advantage of",https://historichansard.net/hofreps/1962/19620515_reps_24_hor35/#subdebate-6-0-s0
1957-05-07,QUESTION: SCREENING OF IMMIGRANTS,Mr TOWNLEY,KWH,hofreps,22,"1 could not hear the honorable member very clearly, but I understood him to ask whether **immigrants**",https://historichansard.net/hofreps/1957/19570507_reps_22_hor15/#subdebate-8-0-s1
1957-03-27,QUESTION: S.-19),Senator McMANUS,KUD,senate,22,We have pointed out that the contribution made by **immigrants** to this country has been no negligible,https://historichansard.net/senate/1957/19570327_senate_22_s10/#subdebate-3-0-s4
1957-03-26,QUESTION: ADDRESS-IN-REPLY,Senator MAHER,KSL,senate,22, could meet fully in even five years. It is absurd to think that we can absorb **immigrants** at the rate,https://historichansard.net/senate/1957/19570326_senate_22_s10/#subdebate-2-0-s4
1957-03-26,ADDRESS-IN-REPLY: Censure Amendment,Mr CALWELL,BV8,hofreps,22,"In some industries such as the steel industry, 70 per cent, of the employees have been **immigrants**",https://historichansard.net/hofreps/1957/19570326_reps_22_hor14/#subdebate-1-0-s15
1957-03-21,ADDRESS-IN-REPLY: Mayit Please Your Excellency -,Senator COLE,K6W,senate,22, of family groups. We also advocate that the present policy of special assistance for **immigrants** from,https://historichansard.net/senate/1957/19570321_senate_22_s10/#subdebate-18-0-s9
1957-03-21,ADDRESS-IN-REPLY: Mayit Please Your Excellency -,Senator McKENNA,KTN,senate,22," unfair to **immigrants** to bring them here without adequate housing facilities for them, and while our",https://historichansard.net/senate/1957/19570321_senate_22_s10/#subdebate-18-0-s2
1957-03-21,QUESTION: EXPERT'S PLAN TO END HOUSING WORRY,Mr CAIRNS,1V4,hofreps,22," in office, an intake of 150,000 **immigrants** a year was attained. In 1950, the intake was 152,000. In",https://historichansard.net/hofreps/1957/19570321_reps_22_hor14/#subdebate-3-0-s11
1964-09-01,QUESTION: IMMIGRATION,Mr OPPERMAN,KMB,hofreps,25, France. Our policy of integrating **immigrants** into the community follows in practice the policies,https://historichansard.net/hofreps/1964/19640901_reps_25_hor43/#subdebate-10-0-s1
1957-08-27,QUESTION: BRITISH IMMIGRANTS,Mr MAKIN,KLL,hofreps,22, numbers of British **immigrants** err so seriously by including as British **immigrants** Australians who are,https://historichansard.net/hofreps/1957/19570827_reps_22_hor16/#subdebate-15-0-s0
1964-09-24,APPROPRIATION BILL 1964-65,Mr GIBSON,KAU,hofreps,25," present law. The first, case concern's a family of Dutch **immigrants**. They came to Australia and settled",https://historichansard.net/hofreps/1964/19640924_reps_25_hor43/#debate-2-s31
1957-08-29,UNEMPLOYMENT,Mr CLAREY,JUP,hofreps,22," daily to the various trade union offices seeking employment. Many of them are **immigrants**, and many of",https://historichansard.net/hofreps/1957/19570829_reps_22_hor16/#debate-21-s8
1957-05-22,DAIRYING INDUSTRY BILL 1957: Second Reading,Mr BUCHANAN,JSY,hofreps,22, should be so in a country which has a relatively large proportion of **immigrants** in its population,https://historichansard.net/hofreps/1957/19570522_reps_22_hor15/#subdebate-25-0-s3
