id,date,kwic,before,after
19140416_reps_5_73.xml,1914-04-16,"rts of the Commonwealth to prevent the landing of aliens, Australia's backdoor is being invitingly left op",to|prevent|the|landing|of,Australia|s|backdoor|is|being
19140416_reps_5_73.xml,1914-04-16,k door of Australia against the entrance of these aliens. ,against|the|entrance|of|these,f|Australia|against|the|entrance
19140416_reps_5_73.xml,1914-04-16,ld not have passed any of .their laws relating to aliens had it not been for the support of the rest of th,of|their|laws|relating|to,had|it|not|been|for
19670405_senate_26_s33.xml,1967-04-05,", Irish citizens are neither British subjects nor aliens. Irish citizens were not liable to call-up as Bri",are|neither|British|subjects|nor,Irish|citizens|were|not|liable
19670405_senate_26_s33.xml,1967-04-05,he call-up to non-British subjects rather than to aliens means that Irish citizens now become liable. Iris,British|subjects|rather|than|to,means|that|Irish|citizens|now
19670405_senate_26_s33.xml,1967-04-05,anges in the conditions for the naturalisation of aliens to those made by Clause 3 (b) in respect of the r,conditions|for|the|naturalisation|of,to|those|made|by|Clause
19670405_senate_26_s33.xml,1967-04-05,ces less favourable treatment than is afforded to aliens called up for national service. The Bill therefor,treatment|than|is|afforded|to,called|up|for|national|service
19320316_reps_13_133.xml,1932-03-16,on is the Government taking to prevent restricted aliens from spending week-ends in Darwin? ,Government|taking|to|prevent|restricted,tricted|aliens|from|spending|week
19010604_reps_1_1.xml,1901-06-04,t are we to throw them down against those who are aliens and who have nothing in common with us ? ,down|against|those|who|are,e|aliens|and|who|have
19060719_reps_2_32.xml,1906-07-19,its implied promises and treating them as outcast aliens. It passed a Tariff which very properly put a hig,and|treating|them|as|outcast,It|passed|a|Tariff|which
19060719_reps_2_32.xml,1906-07-19,ember that they are being treated by Australia as aliens and outcasts; but the people are being tempted by,being|treated|by|Australia|as,and|outcasts|but|the|people
19060719_reps_2_32.xml,1906-07-19," here are treated by the Australian Government as aliens and foreigners, and their products shut out of th",by|the|Australian|Government|as,and|foreigners|and|their|products
19450222_senate_17_181.xml,1945-02-22,ese persons enemy aliens? ,ese|persons|enemy|aliens,ese|persons|enemy|aliens
19731009_senate_28_s57.xml,1973-10-09,"tion of address, occupation and marital status by aliens required to register under the Aliens Act. Althou",occupation|and|marital|status|by,required|to|register|under|the
19731009_senate_28_s57.xml,1973-10-09,l status by aliens required to register under the Aliens Act. Although the register of aliens has been sat,required|to|register|under|the,Act|Although|the|register|of
19731009_senate_28_s57.xml,1973-10-09,er under the Aliens Act. Although the register of aliens has been satisfactory insofar as initial registra,Act|Although|the|register|of,has|been|satisfactory|insofar|as
19731009_senate_28_s57.xml,1973-10-09,"egistrations are concerned, a large proportion of aliens fail to provide the information necessary to keep",concerned|a|large|proportion|of,fail|to|provide|the|information
19731009_senate_28_s57.xml,1973-10-09,"tion of this amendment. 84 per cent of registered aliens complied. In 1972, however, only 46 per cent resp",84|per|cent|of|registered,complied|In|1972|however|only
19731009_senate_28_s57.xml,1973-10-09,"he principal Act which is the section under which aliens have been required to notify annually, their addr",is|the|section|under|which,have|been|required|to|notify
19731009_senate_28_s57.xml,1973-10-09,ovided penalties for the parents or guardians (of aliens under the age of 21 years) who had failed to comp,the|parents|or|guardians|of,under|the|age|of|21
19731009_senate_28_s57.xml,1973-10-09,uirements with respect to initial registration of aliens will remain unaltered and the updating of records,respect|to|initial|registration|of,will|remain|unaltered|and|the
19731009_senate_28_s57.xml,1973-10-09,ensure the maintenance of an adequate register of aliens. I commend the Bill to the Senate. ,of|an|adequate|register|of,ster|of|aliens|I|commend
19080313_senate_3_44.xml,1908-03-13,the United States dealing with the immigration of aliens. They do not provide Chinese or Japanese leaving ,dealing|with|the|immigration|of,They|do|not|provide|Chinese
19081015_reps_3_47.xml,1908-10-15," by the ancient Romans who were satisfied to hire aliens to fight for them, with what disastrous results t",who|were|satisfied|to|hire,to|fight|for|them|with
19120925_reps_4_66.xml,1912-09-25,"sing of legislation prohibiting the employment of aliens in the sugar industry? Finally, I desire to ask t",legislation|prohibiting|the|employment|of,in|the|sugar|industry|Finally
19420225_reps_16_170.xml,1942-02-25," division regarding naturalized and unnaturalized aliens, refugees and others, who are making a welter of ",division|regarding|naturalized|and|unnaturalized,refugees|and|others|who|are
19420225_reps_16_170.xml,1942-02-25,e to the King being dispensed with in the case of aliens who enlist in our armed forces? Ib not such a dis,with|in|the|case|of,who|enlist|in|our|armed
19420225_reps_16_170.xml,1942-02-25,"he King was dispensed with in respect of friendly aliens, such as Americans, who would lose their own nati",with|in|respect|of|friendly,such|as|Americans|who|would
19190822_reps_7_89.xml,1919-08-22,"d more than the British worker from the influx of aliens. I have been in the east end of London, and seen ",worker|from|the|influx|of,I|have|been|in|the
19190822_reps_7_89.xml,1919-08-22, term of exemption from deportation in respect of aliens committing offences of that kind. ,from|deportation|in|respect|of,spect|of|aliens|committing|offences
19190822_reps_7_89.xml,1919-08-22,"n- ment for the restriction of the immigration of aliens, now that the war is over, continues many of the ",restriction|of|the|immigration|of,now|that|the|war|is
19190822_reps_7_89.xml,1919-08-22,,,
19190822_reps_7_89.xml,1919-08-22,retary before they can land in the Kingdom. Other aliens desiring to land must obtain the permit of an imm,land|in|the|Kingdom|Other,desiring|to|land|must|obtain
19190822_reps_7_89.xml,1919-08-22,isions of the order regulate the movements of the aliens after their admission. ,regulate|the|movements|of|the,he|movements|of|the|aliens
19190822_reps_7_89.xml,1919-08-22," knowledge. In any case, the prohibition of enemy aliens is limited to a period of five years, at the end ",case|the|prohibition|of|enemy,is|limited|to|a|period
19451003_senate_17_185.xml,1945-10-03,"the issuing of naturalization papers to qualified aliens, and I understand that applications are banking u",of|naturalization|papers|to|qualified,and|I|understand|that|applications
19451003_senate_17_185.xml,1945-10-03,was decided to form  a  Labour Corps of 300 enemy aliens under the joint control of the Commonwealth and t,Labour|Corps|of|300|enemy,under|the|joint|control|of
19460329_reps_17_186.xml,1946-03-29,,,
19460329_reps_17_186.xml,1946-03-29,"y, the charge relates to- the treatment of twenty aliens, nationals of former enemy countries - German or ",to|the|treatment|of|twenty,nationals|of|former|enemy|countries
19460329_reps_17_186.xml,1946-03-29,"ontaining nineteen names of persons, described as aliens, to whom accelerated releases have been granted, ",names|of|persons|described|as,to|whom|accelerated|releases|have
19460329_reps_17_186.xml,1946-03-29,l members of the Australian . forces except enemy aliens serving in labour units. ,the|Australian|forces|except|enemy,rces|except|enemy|aliens|serving
19460329_reps_17_186.xml,1946-03-29,"ompany, is made up of what is known as "" friendly aliens "". The Australian. Army equivalents are known as ",what|is|known|as|friendly,The|Australian|Army|equivalents|are
19460329_reps_17_186.xml,1946-03-29,,,
19460329_reps_17_186.xml,1946-03-29," in the act. The act does, however, exclude enemy aliens who served during the war as members of employmen",act|does|however|exclude|enemy,who|served|during|the|war
19460329_reps_17_186.xml,1946-03-29,"o apply for accelerated release and the stateless aliens mentioned were all eligible. To date, 837 members",accelerated|release|and|the|stateless,mentioned|were|all|eligible|To
19460329_reps_17_186.xml,1946-03-29,"837 members of the forces, including 21 stateless aliens, have been released for second or subsequent year",the|forces|including|21|stateless,have|been|released|for|second
19460329_reps_17_186.xml,1946-03-29,,,
19460329_reps_17_186.xml,1946-03-29,"ldiers organization, in. which he says that enemy aliens in employment companies are not included. The Min",which|he|says|that|enemy,in|employment|companies|are|not
19460329_reps_17_186.xml,1946-03-29, is making a feature of the fact that these enemy aliens are undergoing second and third year courses of s,the|fact|that|these|enemy,are|undergoing|second|and|third
19460329_reps_17_186.xml,1946-03-29,,,
19460329_reps_17_186.xml,1946-03-29,"before the House raises four issues : First, that aliens of enemy origin have been released to take up cou",raises|four|issues|First|that,of|enemy|origin|have|been
19460329_reps_17_186.xml,1946-03-29,21 are what the honorable member (tills stateless aliens. I emphasize that not one Australian serviceman o,the|honorable|member|tills|stateless,I|emphasize|that|not|one
19460329_reps_17_186.xml,1946-03-29,"bers, however, would be small. These 21 stateless aliens applied for their discharges in the ordinary way,",be|small|These|21|stateless,applied|for|their|discharges|in
19460329_reps_17_186.xml,1946-03-29," British Government could not take any risks with aliens, and many persons were interned without: adequate",not|take|any|risks|with,and|many|persons|were|interned
19460329_reps_17_186.xml,1946-03-29,ut: adequate reason. That applied particularly to aliens who had been sent to the Isle of Man- and to the ,reason|That|applied|particularly|to,who|had|been|sent|to
19460329_reps_17_186.xml,1946-03-29,bilization does not preclude stateless or refugee aliens from being released from the forces on equal term,not|preclude|stateless|or|refugee,from|being|released|from|the
19460329_reps_17_186.xml,1946-03-29,"ance. Taking these people at their best, as enemy aliens, stateless or whatever they may be, they did not ",at|their|best|as|enemy,stateless|or|whatever|they|may
19460329_reps_17_186.xml,1946-03-29,ngly place our own young men before the stateless aliens. The young Australians who entered the Army inste,young|men|before|the|stateless,The|young|Australians|who|entered
19460329_reps_17_186.xml,1946-03-29,"ch stronger claim upon this Parliament than have  aliens  who served in employment companies. But now, the",upon|this|Parliament|than|have,who|served|in|employment|companies
19460329_reps_17_186.xml,1946-03-29,"t war with His Majesty, but not including refugee aliens. ",Majesty|but|not|including|refugee,th|His|Majesty|but|not
19460329_reps_17_186.xml,1946-03-29,ation that preferential treatment was given to 21 aliens. He showed that they were not released in such a ,treatment|was|given|to|21,He|showed|that|they|were
19460329_reps_17_186.xml,1946-03-29, the nominated personnel. The position of refugee aliens who were enlisted members of employment companies,personnel|The|position|of|refugee,who|were|enlisted|members|of
19460329_reps_17_186.xml,1946-03-29," Post-war Reconstruction pointed out, some of the aliens had come to Australia so far back as 1933. Others",pointed|out|some|of|the,had|come|to|Australia|so
19460329_reps_17_186.xml,1946-03-29,"e than two years investigating the records of the aliens, and checking up as far- as possible their innoce",investigating|the|records|of|the,and|checking|up|as|far
19460329_reps_17_186.xml,1946-03-29,itish Government released from internment refugee aliens who had satisfied the authorities that they had b,Government|released|from|internment|refugee,who|had|satisfied|the|authorities
19460329_reps_17_186.xml,1946-03-29, members of the Australian Military Forces. Enemy aliens who could not be classed as refugees were not per,the|Australian|Military|Forces|Enemy,who|could|not|be|classed
19460329_reps_17_186.xml,1946-03-29,"me time, the provisions of the National Security (Aliens' Service) Regulations were enforced, and aliens r",provisions|of|the|National|Security,Service|Regulations|were|enforced|and
19460329_reps_17_186.xml,1946-03-29," (Aliens' Service) Regulations were enforced, and aliens resident in Australia who were classified as "" re",Service|Regulations|were|enforced|and,resident|in|Australia|who|were
19460329_reps_17_186.xml,1946-03-29,n the Australian Military Forces. These stateless aliens - members of employment companies in the Australi,Australian|Military|Forces|These|stateless,members|of|employment|companies|in
19460329_reps_17_186.xml,1946-03-29,"n which it has been considered. There, are twenty aliens scattered among the six Australian universities. ",been|considered|There|are|twenty,scattered|among|the|six|Australian
19460329_reps_17_186.xml,1946-03-29,"en, wasted by the suggestion that, because twenty aliens and 1,350 Australians in their second year have b",the|suggestion|that|because|twenty,and|1|350|Australians|in
19460329_reps_17_186.xml,1946-03-29,"nts to be considered : First, the total number of aliens released from employment companies for the purpos",First|the|total|number|of,released|from|employment|companies|for
19460329_reps_17_186.xml,1946-03-29,"bject, which left nineteen who were still refugee aliens. Thirdly, the present priority points for release",nineteen|who|were|still|refugee,Thirdly|the|present|priority|points
19460329_reps_17_186.xml,1946-03-29,"ints for release are 130. Fourthly, of the twenty aliens released, four already had qualified under the po",130|Fourthly|of|the|twenty,released|four|already|had|qualified
19201103_reps_8_94.xml,1920-11-03,"he . residential qualification in the case of all aliens from two to five years, we are pleading for alien",in|the|case|of|all,from|two|to|five|years
19201103_reps_8_94.xml,1920-11-03,"liens from two to five years, we are pleading for aliens from those countries with which we have recently ",years|we|are|pleading|for,from|those|countries|with|which
19201103_reps_8_94.xml,1920-11-03,". Personally, I urge the claim upon behalf of all aliens. ",claim|upon|behalf|of|all,ally|I|urge|the|claim
19201103_reps_8_94.xml,1920-11-03,,,
19201103_reps_8_94.xml,1920-11-03,"untry, we ought not to make it more difficult for aliens to become naturalized here. Under this Bill the v",make|it|more|difficult|for,to|become|naturalized|here|Under
19201103_reps_8_94.xml,1920-11-03,"ralia of her natural-born citizens by making them aliens, we cannot prosper as we should. ",born|citizens|by|making|them,king|them|aliens|we|cannot
19201103_reps_8_94.xml,1920-11-03,mber could show that the Government would prevent aliens from becoming naturalized. ,that|the|Government|would|prevent,t|would|prevent|aliens|from
19201103_reps_8_94.xml,1920-11-03, for us to continue. As it is quite possible that aliens who may have been naturalized in other parts of t,it|is|quite|possible|that,who|may|have|been|naturalized
19201103_reps_8_94.xml,1920-11-03,all cease to be British subjects and shall become aliens. ,British|subjects|and|shall|become,e|to|be|British|subjects
19201103_reps_8_94.xml,1920-11-03,Part II. of the British Nationality and Status of Aliens Act 1914). ,British|Nationality|and|Status|of,itish|Nationality|and|Status|of
19131007_REPS_5_71.xml,1913-10-07,a. ,a,a
19300703_reps_12_125.xml,1930-07-03, the following opinion is held : - ,the|following|opinion|is|held,the|following|opinion|is|held
19091119_reps_3_54.xml,1909-11-19,rewood cutters employed on its Kurrawang line 316 aliens - Italians and Austrians - and 20 Britishers. My ,on|its|Kurrawang|line|316,Italians|and|Austrians|and|20
19091119_reps_3_54.xml,1909-11-19,,,
19170801_SENATE_7_82.xml,1917-08-01,"nts should take further action in regard to enemy aliens in our midst""; and, if so, will he make a stateme",action|in|regard|to|enemy,in|our|midst|and|if
19610419_senate_23_s19.xml,1961-04-19," the status of a person under the law relating to aliens, marriage or divorce; or where appeal is brought ",under|the|law|relating|to,marriage|or|divorce|or|where
19501205_senate_19_211.xml,1950-12-05,g the migrants to this country are many stateless aliens as to whom these difficulties do not arise. But I,this|country|are|many|stateless,as|to|whom|these|difficulties
19501205_senate_19_211.xml,1950-12-05,o not arise. But I reaffirm that we desire to see aliens who have migrated to this country joined in this ,that|we|desire|to|see,who|have|migrated|to|this
19501205_senate_19_211.xml,1950-12-05,lost British nationality - usually by marriage to aliens - and who later became naturalized in order to re,nationality|usually|by|marriage|to,and|who|later|became|naturalized
19501205_senate_19_211.xml,1950-12-05,"use 3 comprises those women who were first of all aliens, then became naturalized, and later married Briti",who|were|first|of|all,then|became|naturalized|and|later
19501205_senate_19_211.xml,1950-12-05,""" naturalized persons "". Yet other women who were aliens at birth, and married British subjects without be",Yet|other|women|who|were,at|birth|and|married|British
19501205_senate_19_211.xml,1950-12-05,"causing hardship or injustice. Theoretically, all aliens who have completed their qualifying period of fiv",hardship|or|injustice|Theoretically|all,who|have|completed|their|qualifying
19501205_senate_19_211.xml,1950-12-05,fact of the matter is that there are thousands of aliens who have resided in Australia for more than five ,that|there|are|thousands|of,who|have|resided|in|Australia
19501205_senate_19_211.xml,1950-12-05,"year, instead of the five years required of other aliens. Subsection (4.) of section 15 of the act specifi",five|years|required|of|other,Subsection|4|of|section|15
19501205_senate_19_211.xml,1950-12-05,"ct - Regulations - -Statutory Rules 1950, No. 87",Statutory|Rules|1950|No|87,ct|Regulations|Statutory|Rules|1950
19150908_reps_6_78.xml,1915-09-08,,,
19500621_senate_19_208.xml,1950-06-21,"Kingdom, and this means that some persons who are aliens in the eyes of the United Kingdom Government, are",that|some|persons|who|are,in|the|eyes|of|the
19250626_senate_9_110.xml,1925-06-26,urtherance of this policy we may encourage cither aliens or Britishers. ,policy|we|may|encourage|cither,icy|we|may|encourage|cither
19250626_senate_9_110.xml,1925-06-26,f this Government to encourage the immigration of aliens. We have shown by administration and by legislati,to|encourage|the|immigration|of,We|have|shown|by|administration
19250626_senate_9_110.xml,1925-06-26,,,
19300514_reps_12_124.xml,1930-05-14,,,
19030604_reps_1_13.xml,1903-06-04,ts have been granted to Japanese or other Asiatic aliens to work as divers or otherwise in the Torres Stra,to|Japanese|or|other|Asiatic,to|work|as|divers|or
19030604_reps_1_13.xml,1903-06-04," recollect that we legislated to prevent coloured aliens, particularly the kanaka, from working in the sug",we|legislated|to|prevent|coloured,particularly|the|kanaka|from|working
19030604_reps_1_13.xml,1903-06-04, ? It has been admitted that it has allowed 30odd aliens to enter the Commonwealth. ' If the Act had been ,that|it|has|allowed|30odd,to|enter|the|Commonwealth|If
19440830_senate_17_179.xml,1944-08-30,"? If so, will the Minister say if these are enemy aliens, and why Australia should be saddled with such al",say|if|these|are|enemy,and|why|Australia|should|be
19440830_senate_17_179.xml,1944-08-30,"ns, and why Australia should be saddled with such aliens who are the responsibility of other governments? ",should|be|saddled|with|such,who|are|the|responsibility|of
19480922_reps_18_198.xml,1948-09-22,,,
19480922_reps_18_198.xml,1948-09-22,gration how many aliens have registered under the Aliens Registration Act? How many aliens have refused to,aliens|have|registered|under|the,Registration|Act|How|many|aliens
19480922_reps_18_198.xml,1948-09-22,tered under the Aliens Registration Act? How many aliens have refused to register; and what action does he,Aliens|Registration|Act|How|many,have|refused|to|register|and
19480922_reps_18_198.xml,1948-09-22,"- I am not able, off- hand, to give the number of aliens who have registered ; but most aliens, I think, h",to|give|the|number|of,who|have|registered|but|most
19480922_reps_18_198.xml,1948-09-22,"e number of aliens who have registered ; but most aliens, I think, haveobeyed the law. There are some who ",who|have|registered|but|most,I|think|haveobeyed|the|law
19190910_reps_7_89.xml,1919-09-10,y to ask for permission to employuninterned enemy aliens. ,for|permission|to|employuninterned|enemy,for|permission|to|employuninterned|enemy
19391121_reps_15_162.xml,1939-11-21,"reasurer whether the dependants of interned enemy aliens are paid a pension, or are given some form of sus",the|dependants|of|interned|enemy,are|paid|a|pension|or
19100825_reps_4_56.xml,1910-08-25,"he organized workers ask for the exclusion of all aliens from the sugar mills and tram lines, and sugar-fi",for|the|exclusion|of|all,from|the|sugar|mills|and
19670301_reps_26_hor54.xml,1967-03-01,y electorate easily a larger number of minors and aliens than any other honourable member. We agree that t,larger|number|of|minors|and,than|any|other|honourable|member
19670301_reps_26_hor54.xml,1967-03-01,ion; or which would show the population excluding aliens; or which would show by the age groups the number,would|show|the|population|excluding,or|which|would|show|by
19670301_reps_26_hor54.xml,1967-03-01,ether we are talking about the whole population - aliens and everybody together. There may be decimal poin,talking|about|the|whole|population,and|everybody|together|There|may
19011106_reps_1_5.xml,1901-11-06,"o, Javanese, Japanese, Chinese, and other Asiatic aliens. ",Japanese|Chinese|and|other|Asiatic,ese|Japanese|Chinese|and|other
19011106_reps_1_5.xml,1901-11-06,as the working classes are concerned. It is those aliens who are competing with our working classes. I ven,are|concerned|It|is|those,who|are|competing|with|our
19011106_reps_1_5.xml,1901-11-06,nakas are engaged cutting cane ? ,nakas|are|engaged|cutting|cane,nakas|are|engaged|cutting|cane
19011106_reps_1_5.xml,1901-11-06,"uote a letter which is headed "" Kanakas and other aliens compared "" - ",is|headed|Kanakas|and|other,is|headed|Kanakas|and|other
19011106_reps_1_5.xml,1901-11-06,ur right.  to expel Chinese and other undesirable aliens who are filing the avenues of trade and industry ,expel|Chinese|and|other|undesirable,who|are|filing|the|avenues
19020207_reps_1_8.xml,1902-02-07,I saw parties of half-a-dozen or a dozen coloured aliens with their bundles upon their backs making their ,dozen|or|a|dozen|coloured,with|their|bundles|upon|their
19020207_reps_1_8.xml,1902-02-07,h of Queensland. To my mind the presence of these aliens in Queensland will prove far more objectionable t,mind|the|presence|of|these,in|Queensland|will|prove|far
19020207_reps_1_8.xml,1902-02-07,n regard to the restriction of the immigration of aliens into the Commonwealth will be frustrated. ,restriction|of|the|immigration|of,aliens|into|the|Commonwealth|will
19020207_reps_1_8.xml,1902-02-07,"ers supported the direct exclusion of undesirable aliens, because they feared that if the Government metho",the|direct|exclusion|of|undesirable,because|they|feared|that|if
19780502_reps_31_hor109.xml,1978-05-02,,,
19780502_reps_31_hor109.xml,1978-05-02,The following table shows the estimated number of aliens  16  years of age and over who were residentially,shows|the|estimated|number|of,16|years|of|age|and
19370628_reps_14_153.xml,1937-06-28," I can only say at the moment, that the number of aliens who will have arrived in this country during the ",moment|that|the|number|of,who|will|have|arrived|in
19370628_reps_14_153.xml,1937-06-28,"international convention, the nations agreed that aliens should have the same right to hold land as is giv",convention|the|nations|agreed|that,should|have|the|same|right
19370628_reps_14_153.xml,1937-06-28,,,
19370628_reps_14_153.xml,1937-06-28,"uralized persons and certain others, but not upon aliens because i he Aliens Registration Act was repealed",certain|others|but|not|upon,because|i|he|Aliens|Registration
19370628_reps_14_153.xml,1937-06-28," certain others, but not upon aliens because i he Aliens Registration Act was repealed by the Statute and ",upon|aliens|because|i|he,Registration|Act|was|repealed|by
19370628_reps_14_153.xml,1937-06-28,country upon whom the department has no check are aliens. Ordinary adult citizens can be checked under the,department|has|no|check|are,Ordinary|adult|citizens|can|be
19370628_reps_14_153.xml,1937-06-28,"e, and provide for the compulsory registration of aliens, the department will not have the slightest idea ",for|the|compulsory|registration|of,the|department|will|not|have
19370628_reps_14_153.xml,1937-06-28, is being done. Britain and other nations require aliens within their borders to register. The Aliens Regi,Britain|and|other|nations|require,within|their|borders|to|register
19370628_reps_14_153.xml,1937-06-28,"uire aliens within their borders to register. The Aliens Registration Act, a war-time measure, required al",their|borders|to|register|The,Registration|Act|a|war|time
19370628_reps_14_153.xml,1937-06-28,"egistration Act, a war-time measure, required all aliens to register with the police and to report their m",war|time|measure|required|all,to|register|with|the|police
19370628_reps_14_153.xml,1937-06-28,"d is paying many pounds in unemployment relief to aliens, no doubt the police, under instructions from the",pounds|in|unemployment|relief|to,no|doubt|the|police|under
19370628_reps_14_153.xml,1937-06-28, that he does not know for how long many of these aliens have been receiving State relief. ,how|long|many|of|these,of|these|aliens|have|been
19370628_reps_14_153.xml,1937-06-28,"s investigation branch so as to enable it to keep aliens under constant surveillance, and make its own che",to|enable|it|to|keep,under|constant|surveillance|and|make
19370628_reps_14_153.xml,1937-06-28,,,
19370628_reps_14_153.xml,1937-06-28, as well as adding to the burden of taxation when aliens are thrown upon State relief funds. The matter ca,the|burden|of|taxation|when,are|thrown|upon|State|relief
19730823_senate_28_s57.xml,1973-08-23,of treason to persons who for other purposes were aliens; but in the case of William Joyce the House of Lo,who|for|other|purposes|were,but|in|the|case|of
19200928_reps_8_93.xml,1920-09-28,"en married to Germans, Austrians, and other enemy aliens who, up to the signing of the Armistice at all ev",Germans|Austrians|and|other|enemy,who|up|to|the|signing
19481207_senate_18_200.xml,1948-12-07,o women who by reason of marriage may have become aliens. During the war a large number of Australian wome,of|marriage|may|have|become,During|the|war|a|large
19481207_senate_18_200.xml,1948-12-07,certain aliens). ,certain|aliens,certain|aliens
19010612_senate_1_1.xml,1901-06-12,"eps be taken to prevent the influx of undesirable aliens into the State of Western Australia, the Premier ",prevent|the|influx|of|undesirable,into|the|State|of|Western
19210714_reps_8_96.xml,1921-07-14,Restoration to Aliens,Restoration|to|Aliens,Restoration|to|Aliens
19210714_reps_8_96.xml,1921-07-14,"surer that a number of old people, socalled enemy aliens, have been deprived of their pensions. They are n",of|old|people|socalled|enemy,have|been|deprived|of|their
19010925_reps_1_4.xml,1901-09-25,Return of aliens in Queensland. ,Return|of|aliens|in|Queensland,Return|of|aliens|in|Queensland
19010925_reps_1_4.xml,1901-09-25,"us that there were no less  than  S0,000 coloured aliens in Australia to-day - the greater number of these",less|than|S0|000|coloured,in|Australia|to|day|the
19010925_reps_1_4.xml,1901-09-25," to prevent any further inf lux of these coloured aliens into our midst, and no proposal having this objec",inf|lux|of|these|coloured,into|our|midst|and|no
19010925_reps_1_4.xml,1901-09-25,t-out course. This question of excluding coloured aliens is no new one. It was debated in some of the prov,This|question|of|excluding|coloured,is|no|new|one|It
19010925_reps_1_4.xml,1901-09-25,or for the expulsion of destitute and undesirable aliens. This policy is the deliberate outcome of years o,expulsion|of|destitute|and|undesirable,This|policy|is|the|deliberate
19010925_reps_1_4.xml,1901-09-25,"ery important statement - that of 80,000 coloured aliens there are 40,000 Chinese, and that these 40,000 C",that|of|80|000|coloured,there|are|40|000|Chinese
19010925_reps_1_4.xml,1901-09-25,"ns, the deportation or reduction of the number of aliens now in our midst. The two things go hand in hand,",reduction|of|the|number|of,now|in|our|midst|The
19010925_reps_1_4.xml,1901-09-25," of the colonies, in regard to the immigration of aliens, and particularly of Asiatics. I have seen these ",regard|to|the|immigration|of,and|particularly|of|Asiatics|I
19010925_reps_1_4.xml,1901-09-25,"if it is found wanting, the number of undesirable aliens in our midst will be increased before we can take",wanting|the|number|of|undesirable,in|our|midst|will|be
19010925_reps_1_4.xml,1901-09-25,"that is calculated to effectively deal with these aliens, who appear in many cases to have become more deg",to|effectively|deal|with|these,who|appear|in|many|cases
19010925_reps_1_4.xml,1901-09-25,"nflux of kanakas, Japanese, and other undesirable aliens than did any of the other colonies. The Australia",kanakas|Japanese|and|other|undesirable,than|did|any|of|the
19010925_reps_1_4.xml,1901-09-25,he deterioration of the race. The influx of these aliens would so lower the aggregate standard of the comm,race|The|influx|of|these,would|so|lower|the|aggregate
19010925_reps_1_4.xml,1901-09-25,constant repetition of statements as to hordes of aliens coming into Australia is an exaggeration. We find,statements|as|to|hordes|of,coming|into|Australia|is|an
19010925_reps_1_4.xml,1901-09-25,e Government intend to admit such of the coloured aliens as can pass the test. ,admit|such|of|the|coloured,such|of|the|coloured|aliens
19010925_reps_1_4.xml,1901-09-25,"ear there was an increase of 135 in the number of aliens in Western Australia - that is, of course, accord",135|in|the|number|of,in|Western|Australia|that|is
19010925_reps_1_4.xml,1901-09-25,in spite of all statistics the number of coloured aliens other than Chinese in that State is increasing. T,statistics|the|number|of|coloured,other|than|Chinese|in|that
19010925_reps_1_4.xml,1901-09-25,"n his attitude as to the introduction of coloured aliens, he seems ready to welcome thousands of educated ",to|the|introduction|of|coloured,he|seems|ready|to|welcome
19010925_reps_1_4.xml,1901-09-25,"s ready to welcome thousands of educated coloured aliens, and he will support the Government proposal beca",welcome|thousands|of|educated|coloured,and|he|will|support|the
19010925_reps_1_4.xml,1901-09-25,"ralia, who want effective restriction of coloured aliens. With regard to the amendment proposed by the hon",want|effective|restriction|of|coloured,With|regard|to|the|amendment
19010925_reps_1_4.xml,1901-09-25,"in taking effective measures for the exclusion of aliens. Moreover, the spasmodic treatment of a matter of",measures|for|the|exclusion|of,Moreover|the|spasmodic|treatment|of
19010925_reps_1_4.xml,1901-09-25,ent. ,ent,ent
19690501_reps_26_hor63.xml,1969-05-01,"o three categories. They are Australian citizens, aliens or noncitizen non-aliens. So far as Australia is ",categories|They|are|Australian|citizens,or|noncitizen|non|aliens|So
19690501_reps_26_hor63.xml,1969-05-01,"are Australian citizens, aliens or noncitizen non-aliens. So far as Australia is concerned the rights and ",citizens|aliens|or|noncitizen|non,So|far|as|Australia|is
19690501_reps_26_hor63.xml,1969-05-01,cribed countries and those who are categorised as aliens. These rights are derived directly from the laws ,those|who|are|categorised|as,These|rights|are|derived|directly
19690501_reps_26_hor63.xml,1969-05-01,istration and by notification is not available to aliens. It is a right available to citizens of prescribe,notification|is|not|available|to,It|is|a|right|available
19690501_reps_26_hor63.xml,1969-05-01,alian and other. Commonwealth citizens to that of aliens. Many Australians go to the United Kingdom to stu,Commonwealth|citizens|to|that|of,Many|Australians|go|to|the
19690501_reps_26_hor63.xml,1969-05-01," the application', will apply under section IS to aliens as well as others. Some such people, because of a",apply|under|section|IS|to,as|well|as|others|Some
19690501_reps_26_hor63.xml,1969-05-01,he Nationality and Citizenship Act with regard to aliens called up for national service. One of the amendm,Citizenship|Act|with|regard|to,called|up|for|national|service
19690501_reps_26_hor63.xml,1969-05-01,"a million people, approximately, who are eligible aliens, as they are known, over the age of 16 years and ",people|approximately|who|are|eligible,as|they|are|known|over
19271124_senate_10_117.xml,1927-11-24," is not in any way encouraging the immigration of aliens to Australia. On the contrary, it has not only st",way|encouraging|the|immigration|of,to|Australia|On|the|contrary
19271124_senate_10_117.xml,1927-11-24,"iscouraged it. In connexion with the migration of aliens, checks are in operation, which do not apply to B",connexion|with|the|migration|of,checks|are|in|operation|which
19280606_reps_10_119.xml,1928-06-06,uld be ashamed of itself for giving preference to aliens in this manner. ,itself|for|giving|preference|to,f|for|giving|preference|to
