id,date,kwic,before,after
19480415_reps_18_196.xml,1948-04-15,"s raised the subject of British ships and foreign immigrants, I remind him that recently he wrote to me and as",of|British|ships|and|foreign,I|remind|him|that|recently
19570409_senate_22_s10.xml,1957-04-09,,,
19050831_reps_2_26.xml,1905-08-31,"tion. He says that the Commonwealth should select immigrants, and bring them to Australia on terms to be arran",that|the|Commonwealth|should|select,and|bring|them|to|Australia
19050831_reps_2_26.xml,1905-08-31," difficulties. It is difficult to obtain suitable immigrants, and it is equally difficult to make a satisfacto",is|difficult|to|obtain|suitable,and|it|is|equally|difficult
19050831_reps_2_26.xml,1905-08-31,"n alluding to the fact that we do not secure many immigrants, the right honorable gentleman said - ",we|do|not|secure|many,immigrants|the|right|honorable|gentleman
19121220_reps_4_69.xml,1912-12-20,"railway works, and also temporary occupations for immigrants ; because, when immigrants come to this country i",and|also|temporary|occupations|for,because|when|immigrants|come|to
19121220_reps_4_69.xml,1912-12-20,"porary occupations for immigrants ; because, when immigrants come to this country in thousands, they cannot ex",occupations|for|immigrants|because|when,come|to|this|country|in
19541019_reps_21_hor5.xml,1954-10-19,workers. I think that that will assist in keeping immigrants in the area for cane-cutting work. The second rec,that|will|assist|in|keeping,in|the|area|for|cane
19541019_reps_21_hor5.xml,1954-10-19,t there is now no longer an inexhaustible pool of immigrants in Europe available or eager to come to this coun,longer|an|inexhaustible|pool|of,in|Europe|available|or|eager
19541019_reps_21_hor5.xml,1954-10-19,"Government formulated to ensure that our quota of immigrants will be filled and, if possible, increased? ",ensure|that|our|quota|of,rants|will|be|filled|and
19541019_reps_21_hor5.xml,1954-10-19,,,
19541019_reps_21_hor5.xml,1954-10-19,s so easy to secure the large numbers of suitable immigrants that were available immediately after the war. Fo,the|large|numbers|of|suitable,that|were|available|immediately|after
19541019_reps_21_hor5.xml,1954-10-19,". Fortunately, Australia has been able to attract immigrants in numbers which have met the targets decided by ",has|been|able|to|attract,in|numbers|which|have|met
19541019_reps_21_hor5.xml,1954-10-19,"sist in one direction to meet shortages here, the immigrants themselves and their families create demands whic",to|meet|shortages|here|the,themselves|and|their|families|create
19541019_reps_21_hor5.xml,1954-10-19,intain a periodical review of the availability of immigrants and our own requirements. ,review|of|the|availability|of,ilability|of|immigrants|and|our
19541019_reps_21_hor5.xml,1954-10-19,"ernment's inability to administer it. Prospective immigrants were available, and, had they been brought to Aus",inability|to|administer|it|Prospective,were|available|and|had|they
19541019_reps_21_hor5.xml,1954-10-19,ational works could have been put in hand. To-day immigrants are arriving only in dribs and drabs although we ,put|in|hand|To|day,are|arriving|only|in|dribs
19541019_reps_21_hor5.xml,1954-10-19,"25,000,000. No government, of course, could bring immigrants to the country if it could not provide work for t",government|of|course|could|bring,to|the|country|if|it
19541019_reps_21_hor5.xml,1954-10-19,"d a developmental value, works upon which all the immigrants that the Government can bring to Australia could ",works|upon|which|all|the,that|the|Government|can|bring
19541019_reps_21_hor5.xml,1954-10-19," been imported, and some hundreds of thousands of immigrants, many of whom have been given employment in road ",some|hundreds|of|thousands|of,many|of|whom|have|been
19610517_senate_23_s19.xml,1961-05-17,"yed and so that work may be found for the 100,000 immigrants who come to this country each year? One wonders w",found|for|the|100|000,who|come|to|this|country
19660317_reps_25_hor50.xml,1966-03-17,ght abroad and make sacrifices that unnaturalised immigrants are not called upon to make. Asian students train,and|make|sacrifices|that|unnaturalised,are|not|called|upon|to
19761019_senate_30_s69.xml,1976-10-19,suggest that Australia might accept up to 100 000 immigrants from Rhodesia following the Nationalist assumptio,accept|up|to|100|000,from|Rhodesia|following|the|Nationalist
19761019_senate_30_s69.xml,1976-10-19,mercial interests seeking to bring such potential immigrants to settle in Australia? ,seeking|to|bring|such|potential,such|potential|immigrants|to|settle
19761019_senate_30_s69.xml,1976-10-19,"reason or other, came to Australia. So we are all immigrants in this country. ",Australia|So|we|are|all,tralia|So|we|are|all
19220921_senate_8_100.xml,1922-09-21,,,
19240704_reps_9_107.xml,1924-07-04,pply to these men. ,pply|to|these|men,pply|to|these|men
19210624_reps_8_96.xml,1921-06-24, - Anzac Tweed Industry - Wheat Pool - Tubercular Immigrants. ,Tweed|Industry|Wheat|Pool|Tubercular,ed|Industry|Wheat|Pool|Tubercular
19081007_senate_3_47.xml,1908-10-07,to still greater. Australia is a country to which immigrants are being attracted every vear. Inducements are h,is|a|country|to|which,are|being|attracted|every|vear
19050915_senate_2_26.xml,1905-09-15,Australia. ,Australia,Australia
19050915_senate_2_26.xml,1905-09-15,"a most hearty welcome to the whole of the  5,000  immigrants whom it is contemplated, to send out to Australia",whole|of|the|5|000,whom|it|is|contemplated|to
19050915_senate_2_26.xml,1905-09-15,"pose, and I take the opportunity to say that such immigrants would receive a most hearty welcome in the State ",opportunity|to|say|that|such,would|receive|a|most|hearty
19050915_senate_2_26.xml,1905-09-15,"way of assisting immigration. Every week selected immigrants of the right type arrive, and are settled on the ",assisting|immigration|Every|week|selected,of|the|right|type|arrive
19050915_senate_2_26.xml,1905-09-15,"large influx of population. We should welcome all immigrants of good character, because they would enable us t",population|We|should|welcome|all,of|good|character|because|they
19050915_senate_2_26.xml,1905-09-15,"ettlement, and that facilities arenot afforded to immigrants. ",that|facilities|arenot|afforded|to,nd|that|facilities|arenot|afforded
19250625_reps_9_110.xml,1925-06-25,"re provided for a quota system, and the number of immigrants of any particular nationality allowed to enter th",system|and|the|number|of,of|any|particular|nationality|allowed
19250625_reps_9_110.xml,1925-06-25,"sis of the 1890 census, to increase the number of immigrants of the Nordic  races. The following figures, show",to|increase|the|number|of,of|the|Nordic|races|The
19250625_reps_9_110.xml,1925-06-25,"ion by the committee to limit admissions of quota immigrants to 2 per cent, based on the census figures of 189",to|limit|admissions|of|quota,to|2|per|cent|based
19250625_reps_9_110.xml,1925-06-25, desired to slow down the streams of the types of immigrants which are not easily assimilated. Naturalization ,streams|of|the|types|of,which|are|not|easily|assimilated
19781108_senate_31_s79.xml,1978-11-08,,,
19560314_reps_22_hor9.xml,1956-03-14,"irected to the Minister for Immigration, concerns immigrants who come to this country and leave behind the iro",the|Minister|for|Immigration|concerns,who|come|to|this|country
19560314_reps_22_hor9.xml,1956-03-14,"lia? Can the Minister say whom, in Australia, the immigrants should approach to make inquiries on their behalf",say|whom|in|Australia|the,should|approach|to|make|inquiries
19560314_reps_22_hor9.xml,1956-03-14,r for Immigration been drawn to reports that some immigrants to this country are participating in the activiti,drawn|to|reports|that|some,to|this|country|are|participating
19560314_reps_22_hor9.xml,1956-03-14,"these societies, the good name of the majority of immigrants to this country will be in no way sullied? ",name|of|the|majority|of,grants|to|this|country|will
19560314_reps_22_hor9.xml,1956-03-14," that Australia welcomes these new Australians as immigrants, but will not incite them as emigres. ",welcomes|these|new|Australians|as,immigrants|but|will|not|incite
19611012_senate_23_s20.xml,1961-10-12,d be given to him when he reaches Australia. Many immigrants who have undergone a test in their own country fi,when|he|reaches|Australia|Many,who|have|undergone|a|test
19611012_senate_23_s20.xml,1961-10-12, between Australia and the United Kingdom whereby immigrants from Great Britain are able to obtain in Australi,and|the|United|Kingdom|whereby,from|Great|Britain|are|able
19611012_senate_23_s20.xml,1961-10-12,"igrants and the cost of deportation of prohibited immigrants, including sustenance while held in custody pendi",cost|of|deportation|of|prohibited,including|sustenance|while|held|in
19070725_reps_3_37.xml,1907-07-25,"nt to exercise its governmental powers in placing immigrants on the land, and an expenditure of £530,000 would",its|governmental|powers|in|placing,on|the|land|and|an
19070725_reps_3_37.xml,1907-07-25,"the iron industry, we shall attract to our shores immigrants of the right class. My proposition is that the su",shall|attract|to|our|shores,of|the|right|class|My
19070725_reps_3_37.xml,1907-07-25,uld point out that at thepresent time hundreds of immigrants are being brought from England by the New South W,at|thepresent|time|hundreds|of,are|being|brought|from|England
19520219_REPS_20_216.xml,1952-02-19,obvious that of the many hundreds of thousands of immigrants who have come to this country there is a far grea,many|hundreds|of|thousands|of,who|have|come|to|this
19450925_reps_17_185.xml,1945-09-25,", I mentioned the target figure in connexion with immigrants - a number which is capable of realization when s",target|figure|in|connexion|with,a|number|which|is|capable
19450925_reps_17_185.xml,1945-09-25,Australia to swell our population. We shall bring immigrants here as soon as it is possible to do so. ,our|population|We|shall|bring,migrants|here|as|soon|as
19450925_reps_17_185.xml,1945-09-25,nee,nee,nee
19080313_senate_3_44.xml,1908-03-13,"f opium, and to prevent the landing of prohibited immigrants. ",prevent|the|landing|of|prohibited,to|prevent|the|landing|of
19190822_reps_7_89.xml,1919-08-22, Farm Labourers. ,Farm|Labourers,Farm|Labourers
19190822_reps_7_89.xml,1919-08-22,,,
19190822_reps_7_89.xml,1919-08-22,ble to examine the mental and physical fitness of immigrants. ,mental|and|physical|fitness|of,ne|the|mental|and|physical
19190822_reps_7_89.xml,1919-08-22,,,
19190822_reps_7_89.xml,1919-08-22, for assisted immigrants. ,for|assisted|immigrants,for|assisted|immigrants
19190822_reps_7_89.xml,1919-08-22,it is proved that they have come in as prohibited immigrants. I showed that in my secondreading speech. ,have|come|in|as|prohibited,grants|I|showed|that|in
19190822_reps_7_89.xml,1919-08-22,"de for complete prohibition of certain classes of immigrants. As a matter of fact, it has already exercised th",prohibition|of|certain|classes|of,As|a|matter|of|fact
19190822_reps_7_89.xml,1919-08-22,lass passengers. ,lass|passengers,lass|passengers
19190822_reps_7_89.xml,1919-08-22,,,
19190822_reps_7_89.xml,1919-08-22,"ve not been much in operation during the war, the immigrants are examined at the ports from which they come. F",operation|during|the|war|the,are|examined|at|the|ports
19190822_reps_7_89.xml,1919-08-22,nd passengers. ,nd|passengers,nd|passengers
19190822_reps_7_89.xml,1919-08-22,avel first class are not coming out as a batch of immigrants. They are not assisted immigrants; but if they ar,out|as|a|batch|of,They|are|not|assisted|immigrants
19190822_reps_7_89.xml,1919-08-22,t as a batch of immigrants. They are not assisted immigrants; but if they are coming out to remain here they a,immigrants|They|are|not|assisted,but|if|they|are|coming
19190822_reps_7_89.xml,1919-08-22," come within the provisions of the Bill. They are immigrants whether , they come first, second, or third class",of|the|Bill|They|are,whether|they|come|first|second
19190822_reps_7_89.xml,1919-08-22,"d, or third class, but the great body of assisted immigrants do not come out as first class passengers. Althou",the|great|body|of|assisted,do|not|come|out|as
19610419_senate_23_s19.xml,1961-04-19,tion has been directed to quite a number of those immigrants who have passed the test in their own country but,quite|a|number|of|those,who|have|passed|the|test
19610419_senate_23_s19.xml,1961-04-19,"ve fault to be found with those who examine these immigrants in their country of origin. Surely, they should b",with|those|who|examine|these,in|their|country|of|origin
19610419_senate_23_s19.xml,1961-04-19, obtain from those who have the right to test the immigrants in Australia a test or examination that can be gi,the|right|to|test|the,in|Australia|a|test|or
19610419_senate_23_s19.xml,1961-04-19, immigrants given a second trade test? ,given|a|second|trade|test,immigrants|given|a|second|trade
19100914_reps_4_57.xml,1910-09-14,". They are satisfied that we shall get sufficient immigrants of a superior class, by opening up our lands at a",that|we|shall|get|sufficient,of|a|superior|class|by
19100914_reps_4_57.xml,1910-09-14,ond,ond,ond
19100914_reps_4_57.xml,1910-09-14,"al Government was introducing no fewer than 1,000 immigrants into the country every month. ",no|fewer|than|1|000,an|1|000|immigrants|into
19100914_reps_4_57.xml,1910-09-14,in all parts of New South Wales a large number of immigrants would settle. The land settlement in Queensland i,Wales|a|large|number|of,would|settle|The|land|settlement
19100914_reps_4_57.xml,1910-09-14,"its Government has offered every encouragement to immigrants, whereas we have given very little. ",has|offered|every|encouragement|to,to|immigrants|whereas|we|have
19100914_reps_4_57.xml,1910-09-14,"ion. It is absurd to tell the landhungry, and the immigrants we desire to see coming here in tens of thousands",tell|the|landhungry|and|the,we|desire|to|see|coming
19380628_reps_15_156.xml,1938-06-28,y that all the people who came here were assisted immigrants. It is extraordinary that the percentage of unemp,who|came|here|were|assisted,It|is|extraordinary|that|the
19380628_reps_15_156.xml,1938-06-28,"safeguards. Australia could never be flooded with immigrants, however, any Government, or any group of employe",could|never|be|flooded|with,however|any|Government|or|any
19380628_reps_15_156.xml,1938-06-28, extremely sensitive. It is impossible to land 50 immigrants in Sydney or Melbourne and leave them unemployed ,is|impossible|to|land|50,in|Sydney|or|Melbourne|and
19380628_reps_15_156.xml,1938-06-28,ses. It can only prosper on the letters which the immigrants themselves write home to their friends in Great B,on|the|letters|which|the,themselves|write|home|to|their
19071009_senate_3_40.xml,1907-10-09,llest information as to the alleged misleading of immigrants? ,to|the|alleged|misleading|of,ation|as|to|the|alleged
19711007_reps_27_hor74.xml,1971-10-07,ld Australia have provided employment for all the immigrants who have come here in the last 15 years if we had,provided|employment|for|all|the,who|have|come|here|in
19250626_senate_9_110.xml,1925-06-26,"ts supporters that there is, to introduce British immigrants, it would be more satisfactory if, instead of exp",there|is|to|introduce|British,it|would|be|more|satisfactory
19250626_senate_9_110.xml,1925-06-26," the honorable senator does not object to British immigrants he cannot object to this vote, because that is ho",does|not|object|to|British,he|cannot|object|to|this
19250626_senate_9_110.xml,1925-06-26,"nd laws of South Australia, and it does not bring immigrants to South Australia unless the South' Australian G",and|it|does|not|bring,to|South|Australia|unless|the
19250626_senate_9_110.xml,1925-06-26, senator said that it could be made available for immigrants. ,could|be|made|available|for,d|that|it|could|be
19250626_senate_9_110.xml,1925-06-26,"id to the Commonwealth Government, "" Bring us 500 immigrants,"" would the- honorable senator have any objection",Commonwealth|Government|Bring|us|500,would|the|honorable|senator|have
19250626_senate_9_110.xml,1925-06-26, Australia as to where land will be available for immigrants after they have been brought here as the result o,land|will|be|available|for,after|they|have|been|brought
19250626_senate_9_110.xml,1925-06-26, to be spent in spying out suitable land on which immigrants may be settled. ,out|suitable|land|on|which,suitable|land|on|which|immigrants
19250626_senate_9_110.xml,1925-06-26,"ants a year. , ",ants|a|year,ants|a|year
19250626_senate_9_110.xml,1925-06-26,"erned have some ulterior motive in bringing these immigrants to Australia. I am a cosmopolitan, but so far as ",ulterior|motive|in|bringing|these,to|Australia|I|am|a
19090708_reps_3_49.xml,1909-07-08," step. A bounty on ship-building would encourage  immigrants of the class that we desire, with the result that",on|ship|building|would|encourage,of|the|class|that|we
19561019_senate_22_s9.xml,1956-10-19," That is necessarily so, because of the influx of immigrants. The immigration programme, naturally aggravates ",because|of|the|influx|of,The|immigration|programme|naturally|aggravates
19700929_reps_27_hor70.xml,1970-09-29,st which specific campaigns to attract and inform immigrants can be carried out. ,campaigns|to|attract|and|inform,attract|and|inform|immigrants|can
19210714_reps_8_96.xml,1921-07-14,. ,,
19210714_reps_8_96.xml,1921-07-14,nds of pounds in order to flood this country with immigrants while many of our own people are unable to find w,to|flood|this|country|with,while|many|of|our|own
19210714_reps_8_96.xml,1921-07-14,"ing of money. At the same time, we are asking for immigrants, and the Acting Prime Minister has said that the ",time|we|are|asking|for,and|the|Acting|Prime|Minister
19210714_reps_8_96.xml,1921-07-14,"doubt, many of them will, be. unemployed when the immigrants reach Australia. We should not bring persons: her",will|be|unemployed|when|the,reach|Australia|We|should|not
19210714_reps_8_96.xml,1921-07-14,"ts of the Federal Government, and I maintain that immigrants should not be brought in to-day to take the place",Government|and|I|maintain|that,should|not|be|brought|in
19210714_reps_8_96.xml,1921-07-14,tate Governm,tate|Governm,tate|Governm
19210714_reps_8_96.xml,1921-07-14,"t they will let them know when they, require more immigrants. They have never asked the Federal Government to ",know|when|they|require|more,They|have|never|asked|the
19530305_reps_20_221.xml,1953-03-05,n received requests from some sections of British immigrants that cooking facilities be provided in certain im,from|some|sections|of|British,that|cooking|facilities|be|provided
19530305_reps_20_221.xml,1953-03-05,n certain immigrant hostels? .Some of the British immigrants are not complaining about the standard of menus. ,hostels|Some|of|the|British,are|not|complaining|about|the
19530305_reps_20_221.xml,1953-03-05,s established to consider the problems of British immigrants recommended that the practice .should not be adop,consider|the|problems|of|British,recommended|that|the|practice|should
19640812_reps_25_hor43.xml,1964-08-12,to enable the Government to build places in which immigrants would be pleased to live until they could obtain ,to|build|places|in|which,would|be|pleased|to|live
19500321_reps_19_206.xml,1950-03-21,"or a variety of reasons. For instance, a flood of immigrants is coming into this country. Those people are ver",For|instance|a|flood|of,is|coming|into|this|country
19500321_reps_19_206.xml,1950-03-21,tion in its own right. Sometimes I think that our immigrants serve a very brief apprenticeship for the inherit,Sometimes|I|think|that|our,serve|a|very|brief|apprenticeship
19710420_senate_27_s47.xml,1971-04-20,n each o,n|each|o,n|each|o
19221006_reps_8_101.xml,1922-10-06,. Such injustices are not likely to attract those immigrants whom we all desire to see come to this country. W,not|likely|to|attract|those,whom|we|all|desire|to
19081029_senate_3_48.xml,1908-10-29,"l matters relating to the selection of individual immigrants be left in the hands of the several States. "" Tha",to|the|selection|of|individual,be|left|in|the|hands
19240401_reps_9_106.xml,1924-04-01,rangements made to increase the number of Maltese immigrants to this country? Will the right honorable gentlem,increase|the|number|of|Maltese,to|this|country|Will|the
19240401_reps_9_106.xml,1924-04-01,i,i,i
19240401_reps_9_106.xml,1924-04-01, of declared capital brought to Australia by such immigrants for each period mentioned? ,brought|to|Australia|by|such,lia|by|such|immigrants|for
19630515_reps_24_hor38_c1.xml,1963-05-15,"e areas concerned, we can utilize the services of immigrants who are coming to this country. On recent estimat",can|utilize|the|services|of,who|are|coming|to|this
19630828_reps_24_hor39.xml,1963-08-28,"migration programme to bring to Australia 135,000 immigrants next year is something for which this Government ",bring|to|Australia|135|000,next|year|is|something|for
19630828_reps_24_hor39.xml,1963-08-28,In many of the countries from which we have drawn immigrants conditions have improved immeasurably and they no,from|which|we|have|drawn,conditions|have|improved|immeasurably|and
19560920_senate_22_s9.xml,1956-09-20,turn to Australia. The number of post-war British immigrants departing from Australia is approximately 6 per c,number|of|post|war|British,departing|from|Australia|is|approximately
19560920_senate_22_s9.xml,1956-09-20,"ustralia at their own expense for a second try as immigrants. Because of these factors, the published migratio",for|a|second|try|as,Because|of|these|factors|the
19560920_senate_22_s9.xml,1956-09-20,e skill and care be exercised in the selection of immigrants. Western Australia is mainly a primary-producing ,exercised|in|the|selection|of,Western|Australia|is|mainly|a
19560920_senate_22_s9.xml,1956-09-20,"ut with it. Therefore, I think that our choice of immigrants should be more selective, and' that more skilled ",think|that|our|choice|of,should|be|more|selective|and
19140604_reps_5_74.xml,1914-06-04,"nd smiling. Australia would no longer have to buy immigrants, and the earth would be a place worth living on. ",no|longer|have|to|buy,and|the|earth|would|be
19030527_senate_1_13.xml,1903-05-27,sense from the Columbus of Australia. Each of the immigrants to Canada is submitted to a rigorous examination.,of|Australia|Each|of|the,to|Canada|is|submitted|to
19030527_senate_1_13.xml,1903-05-27,"han Canada is, and we should offer inducements to immigrants to come here. There is another question mentioned",we|should|offer|inducements|to,to|come|here|There|is
19051031_reps_2_28.xml,1905-10-31,"e need of placing people on the land, of settling immigrants on the soil, and so forth, but all this is mere b",on|the|land|of|settling,on|the|soil|and|so
19110915_reps_4_60.xml,1911-09-15,"is there, too, a great field from which to obtain immigrants ; but neither in Canada nor the United States of ",field|from|which|to|obtain,but|neither|in|Canada|nor
19110915_reps_4_60.xml,1911-09-15,"ble a new source of immigration to be tapped. The immigrants I speak of would be men able to purchase farms, a",immigration|to|be|tapped|The,I|speak|of|would|be
19110915_reps_4_60.xml,1911-09-15,"honorable members said that there was no room for immigrants in Queensland, but at the present time the State ",there|was|no|room|for,in|Queensland|but|at|the
19110915_reps_4_60.xml,1911-09-15,"n accepted, there would not be to-day hundreds of immigrants desirous of coming to Australia, but unable to ge",be|to|day|hundreds|of,desirous|of|coming|to|Australia
19560229_reps_22_hor9.xml,1956-02-29,"o encourage this. The facilities are there if the immigrants are prepared to make use of them. However, if the",facilities|are|there|if|the,are|prepared|to|make|use
19560229_reps_22_hor9.xml,1956-02-29,"y given to the recent return to Russia of certain immigrants who have been in Australia for some years? If so,",return|to|Russia|of|certain,who|have|been|in|Australia
19560229_reps_22_hor9.xml,1956-02-29,"he last twelve months. Those figures suggest that immigrants, in the proportion of 1,000 to 1, have found Aust",months|Those|figures|suggest|that,in|the|proportion|of|1
19560229_reps_22_hor9.xml,1956-02-29,"is at least encouraging that, despite pressure on immigrants, and some assistance given, as I understand, from",encouraging|that|despite|pressure|on,and|some|assistance|given|as
19560229_reps_22_hor9.xml,1956-02-29, right honorable gentleman give an assurance that immigrants entering Australia this year will be guaranteed c,gentleman|give|an|assurance|that,entering|Australia|this|year|will
19560229_reps_22_hor9.xml,1956-02-29,ntreceiving countries that would like to take the immigrants that are coming to Australia. Canada is a case in,would|like|to|take|the,that|are|coming|to|Australia
19560229_reps_22_hor9.xml,1956-02-29, time as we have a very restricted quota of Asian immigrants we will perpetuate in tb.2 minds of Asian neighbo,very|restricted|quota|of|Asian,we|will|perpetuate|in|tb
19560229_reps_22_hor9.xml,1956-02-29,"ontinued its policy of immigration, and 1,000,000 immigrants have come to this country in the last ten years. ",immigration|and|1|000|000,have|come|to|this|country
19560229_reps_22_hor9.xml,1956-02-29,"ntry. Naturally, the fountain of some of our best immigrants has dried up, but I feel certain that the Governm",of|some|of|our|best,has|dried|up|but|I
19560229_reps_22_hor9.xml,1956-02-29,is applying itself in a proper manner to bringing immigrants here. ,a|proper|manner|to|bringing,f|in|a|proper|manner
19560229_reps_22_hor9.xml,1956-02-29,"This situation, again, is linked with the flow of immigrants. This year, a record programme involving the expe",linked|with|the|flow|of,This|year|a|record|programme
19560229_reps_22_hor9.xml,1956-02-29,"their classes are held. An enormous number of new immigrants reside in my area. Naturally, a great many of the",An|enormous|number|of|new,reside|in|my|area|Naturally
19250813_senate_9_110.xml,1925-08-13,"erefore, it might be wise to divert some of these immigrants to other parts. The last census shows that, prior",to|divert|some|of|these,to|other|parts|The|last
19250813_senate_9_110.xml,1925-08-13,ld become assimilated. It must be remembered that immigrants almost inevitably will gravitate to the more clos,It|must|be|remembered|that,almost|inevitably|will|gravitate|to
19800522_reps_31_hor118.xml,1980-05-22," immigrate to Australia, and (2) been rejected as immigrants under the Numerical Multifactor Assessment System",and|2|been|rejected|as,under|the|Numerical|Multifactor|Assessment
19800522_reps_31_hor118.xml,1980-05-22,,,
19800522_reps_31_hor118.xml,1980-05-22, past years the Department has issued warnings to immigrants about posionous and dangerous substances. These h,Department|has|issued|warnings|to,about|posionous|and|dangerous|substances
19800522_reps_31_hor118.xml,1980-05-22,"tial settlement program courses for newly arrived immigrants. In the near future, my Department will publish a",program|courses|for|newly|arrived,In|the|near|future|my
19800522_reps_31_hor118.xml,1980-05-22,ill publish an orientation/information manual for immigrants attending English courses under the Adult Migrant,an|orientation|information|manual|for,attending|English|courses|under|the
19800522_reps_31_hor118.xml,1980-05-22,"t Migrant Education Program. This, in part, tells immigrants to make sure that they know and understand safety",Program|This|in|part|tells,to|make|sure|that|they
19800522_reps_31_hor118.xml,1980-05-22,,,
19800522_reps_31_hor118.xml,1980-05-22,ilable for pensions in the various categories for immigrants from (a) the United Kingdom and (b) New Zealand. ,in|the|various|categories|for,from|a|the|United|Kingdom
19800522_reps_31_hor118.xml,1980-05-22," the value of pensions brought to this country by immigrants from (a) Italy, (b) the UK and (c) New Zealand. ",brought|to|this|country|by,s|from|a|Italy|b
19800522_reps_31_hor118.xml,1980-05-22,,,
19800522_reps_31_hor118.xml,1980-05-22,grants now in Australia the privilege extended to immigrants from the UK and New Zealand. ,Australia|the|privilege|extended|to,tended|to|immigrants|from|the
19800522_reps_31_hor118.xml,1980-05-22,sions of the UK and New Zealand agreements to all immigrants of pension age in Australia. ,New|Zealand|agreements|to|all,ts|to|all|immigrants|of
19800522_reps_31_hor118.xml,1980-05-22,,,
19800522_reps_31_hor118.xml,1980-05-22," to the value of pensions brought to Australia by immigrants are not available. However, at 30 June, 1 979, so",pensions|brought|to|Australia|by,are|not|available|However|at
19800522_reps_31_hor118.xml,1980-05-22,th any accuracy the costs of extending to Italian immigrants the pension conditions applying to United Kingdom,costs|of|extending|to|Italian,the|pension|conditions|applying|to
19800522_reps_31_hor118.xml,1980-05-22,"itions applying to United Kingdom and New Zealand immigrants, as information is not available about the income",United|Kingdom|and|New|Zealand,as|information|is|not|available
19800522_reps_31_hor118.xml,1980-05-22,t available about the income distribution of such immigrants. ,the|income|distribution|of|such,about|the|income|distribution|of
19800522_reps_31_hor118.xml,1980-05-22,possible to estimate the cost of extending to all immigrants of pension age in Australia the pension condition,cost|of|extending|to|all,of|pension|age|in|Australia
19800522_reps_31_hor118.xml,1980-05-22,"itions applying to United Kingdom and New Zealand immigrants, again because information is not available about",United|Kingdom|and|New|Zealand,again|because|information|is|not
19800522_reps_31_hor118.xml,1980-05-22,"rtunate fact that some people, usually prohibited immigrants, pay money to the so-called fighting fund of the ",that|some|people|usually|prohibited,pay|money|to|the|so
19201015_reps_8_94.xml,1920-10-15,st an Australian going Home in order to encourage immigrants? It seems to me that Australians are not supposed,Home|in|order|to|encourage,It|seems|to|me|that
19201015_reps_8_94.xml,1920-10-15,"diately preceding the war Canada obtained 400,000 immigrants from Great Britain, whereas we have been getting ",war|Canada|obtained|400|000,from|Great|Britain|whereas|we
19201015_reps_8_94.xml,1920-10-15, on with it as speedily as possible in order that immigrants may be settled upon the vacant spaces of this con,as|possible|in|order|that,may|be|settled|upon|the
19321117_senate_13_137.xml,1932-11-17, and of Australia have been practically closed to immigrants has had a detrimental effect upon most European c,have|been|practically|closed|to,has|had|a|detrimental|effect
19771006_reps_30_hor106.xml,1977-10-06, numbers of unemployed are being added to both by immigrants and by school leavers. I think it was said this m,being|added|to|both|by,and|by|school|leavers|I
19051207_senate_2_30.xml,1905-12-07,dance with t,dance|with|t,dance|with|t
19240821_senate_9_108.xml,1924-08-21,"oney, landing money, and medical fees of assisted immigrants. The time is ripe for a clear discussion upon the",and|medical|fees|of|assisted,The|time|is|ripe|for
19240821_senate_9_108.xml,1924-08-21,upon the desirability of borrowing money to bring immigrants to Australia. Many people are under the impressio,of|borrowing|money|to|bring,to|Australia|Many|people|are
19240821_senate_9_108.xml,1924-08-21,"uld well be stated. It is easy to inform possible immigrants that, "" By the force of your own will, by the pow",is|easy|to|inform|possible,that|By|the|force|of
19240821_senate_9_108.xml,1924-08-21,"ottage, labelled "" Rent. £2 5s. a week."" Then the immigrants would know what to . expect in Australia, and the",5s|a|week|Then|the,would|know|what|to|expect
19240821_senate_9_108.xml,1924-08-21,"When it is proposed to borrow money to bring more immigrants to Australia, why should we not tell them the who",borrow|money|to|bring|more,to|Australia|why|should|we
19240821_senate_9_108.xml,1924-08-21,"gration. In our platform we state that we welcome immigrants in unlimited numbers from the white races, but at",we|state|that|we|welcome,in|unlimited|numbers|from|the
19240821_senate_9_108.xml,1924-08-21,"hall indicate how occupations can be provided for immigrants, but before doing so let me point out one of the ",occupations|can|be|provided|for,but|before|doing|so|let
19240821_senate_9_108.xml,1924-08-21,"like the gulf stream compared with the trickle of immigrants to Australia, but the increased population has no",compared|with|the|trickle|of,to|Australia|but|the|increased
19240821_senate_9_108.xml,1924-08-21,nited States of America have to take steps to get immigrants? ,to|take|steps|to|get,of|America|have|to|take
19240821_senate_9_108.xml,1924-08-21,ay put it that way if he chooses. That is not how immigrants are regarded by the Commonwealth Government. We l,chooses|That|is|not|how,are|regarded|by|the|Commonwealth
19240821_senate_9_108.xml,1924-08-21,onwealth Government with a list of the classes of immigrants they require. ,list|of|the|classes|of,a|list|of|the|classes
19240821_senate_9_108.xml,1924-08-21,ccessful settlement in Australia if we bring here immigrants without farming experience to settle on the land?,Australia|if|we|bring|here,without|farming|experience|to|settle
19240821_senate_9_108.xml,1924-08-21,"period, the Commonwealth's share of repayments by immigrants was £188,674. On the 30th June, 1924, the amount ",s|share|of|repayments|by,was|188|674|On|the
19610321_reps_23_hor30.xml,1961-03-21," Australia when the quotas of the better kinds of immigrants now being selected decline, as they inevitably mu",of|the|better|kinds|of,now|being|selected|decline|as
